"crash_record_id","rd_no","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"f12b14f8eff817567130b48a52a407a4d9c5cb3a437c3eb251af0f1d76146038871da3e0011283c8a1aadb4759882a35010c5de7de0b269ab796ad6061d250d9","JE494120","Y","2021-12-31T12:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2021-12-31T16:06:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4111","N","LONG AVE","1624",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","12","6","12","41.955428182","-87.762001192","POINT (-87.76200119212 41.955428182196)"
"aa49cf01197f55ecd6d0413097c107979bb77ff7d757273d8e159b930d36607e03e781eea55ba6db558a168c329a04aa4cae6bc5c6f6272229304067136a50cb","JE493916",,"2021-12-31T12:00:00.000","10","NO CONTROLS","NO CONTROLS","RAIN","DAWN","SIDESWIPE SAME DIRECTION","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2021-12-31T12:30:00.000","NOT APPLICABLE","NOT APPLICABLE","7065","W","FOREST PRESERVE AVE","1632",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","12","6","12","41.955663719","-87.80324055","POINT (-87.803240550103 41.955663719354)"
"7a0e671d95d3dec797b64b50241912247ec3c258de346d96bfd5f18db9ae0f3e99d37d088ef5e814b2137a4c5e808acb33466e2293054fe02aa90ffbd665a7ff","JE493899",,"2021-12-31T12:00:00.000","30","TRAFFIC SIGNAL","NOT FUNCTIONING","CLOUDY/OVERCAST","DAYLIGHT","ANGLE","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2021-12-31T12:15:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","800","W","47TH ST","925",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","6","12","41.808976991","-87.645656689","POINT (-87.645656688873 41.808976990618)"
"5113a38824469f53baf91a3a797c7c007b24065d592abd0cd8c62f91557ee32e5c06dddbe516479687c27228b6935695446ca0c6e27c595b70f8fb67b5297633","JE494214",,"2021-12-31T11:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-31T18:16:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","6242","S","PULASKI RD","813",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","11","6","12","41.779192121","-87.722922392","POINT (-87.722922392446 41.779192121286)"
"3e639edea4565457418b61b5ed70169e2d3a513b4bbcc16343e8cb6e8f95e6a91296e23137c65b0fbc097fbc27b1d3fa6dbde253673ade73a598de5ba24bf7da","JE493913",,"2021-12-31T11:50:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2021-12-31T12:12:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","1750","W","47TH ST","924","N",,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","2","0","11","6","12","41.808671283","-87.669431559","POINT (-87.669431558616 41.808671282551)"
"5a2501721ec3424dbb913011e7b0d54743583e790277134d53bec5297696430e709c3399c1ab1ee46b91d17f9ed8333f33d87e5c711c201fd8eeb0b7c02ee053","JE493926",,"2021-12-31T11:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2021-12-31T12:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","8944","S","BRANDON AVE","424","Y",,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","11","6","12","41.732438724","-87.547134348","POINT (-87.547134348177 41.732438723946)"
"0ee96e44362f7c3b58e795d81e1507ff968427579526b5aaddc463888438a10f41ef488d70c29f17fc77369dabd4ccf667e1efcdfbd1c7d3315e137eb6f1622b","JE493887",,"2021-12-31T11:45:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-31T11:46:00.000","FOLLOWING TOO CLOSELY","FAILING TO REDUCE SPEED TO AVOID CRASH","4304","S","WESTERN BLVD","922",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","3","0","11","6","12","41.8154971","-87.684212531","POINT (-87.684212530986 41.815497099515)"
"4e592de79e9fc053f11795c71c5af0d72cc86e121fa0337eacce2f98787343a2d1e68470a11372a9cc929fbd6726fa248e54ce3fa2d462ee56383414eb83d492","JE493876",,"2021-12-31T11:45:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLOUDY/OVERCAST","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-31T11:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1200","W","71ST ST","734",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","4","0","11","6","12","41.765165958","-87.6541792","POINT (-87.654179199896 41.765165958332)"
"bb6a109875ae398cf8cd02a41ea41b09a495c58333d6177d1d8153af28d85e810456bf28b6eb2e5cff6011e00262ccc67dc844e98dec621a7670a978f294ab52","JF100152",,"2021-12-31T11:40:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","OTHER",,"STRAIGHT AND LEVEL","WET","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-01-01T02:38:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","12255","S","NORMAL AVE","523",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","1","0","11","6","12","41.670817453","-87.634316754","POINT (-87.634316753702 41.67081745255)"
"ec2a93d4f327b8bb35b3866cfb4af4634e6d31b722cec95e88060d74f396a0da3585d8b8191f4d0f565702981d96445087c5dc2ea3e4015316750f28eba155db","JF100034",,"2021-12-31T11:30:00.000","35","UNKNOWN","UNKNOWN","RAIN","DARKNESS","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2022-01-01T00:38:00.000","WEATHER","WEATHER","8700","S","KINGSTON AVE","423",,,,,,,"5","NONINCAPACITATING INJURY","1","0","0","1","0","2","0","11","6","12","41.737173759","-87.562567224","POINT (-87.562567224104 41.737173758692)"
"33199001bec1395120db68044f3354bd769f5396f04aba87168dd2c1ea218c395a2791d0842dfca9cf56fd8e8e5499661d5fcfff74cbbd86eed828d5b9cd1944","JE493867","Y","2021-12-31T11:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2021-12-31T11:33:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","9026","S","COMMERCIAL AVE","423",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","11","6","12","41.731071959","-87.551427194","POINT (-87.551427193605 41.731071959425)"
"8db693307e1a3c9cbb52d5e4f84fb1124c124c635d03c45786b4b2d651e6ed9b3383dc888c66bc104012ef97e22a0a3ffbfc811c4d5003e1eb740b8fc5ca0618","JF114532",,"2021-12-31T11:25:00.000","25","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-01-16T09:40:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6930","N","CALIFORNIA AVE","2411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","11","6","12","42.007515241","-87.699934533","POINT (-87.699934532918 42.0075152413)"
"a150853e0070fc365233beaa0fda72a69950b16755ad17fc9d2f07eead716267711e6b9749d6b31e7cea6b7ca9b0b1cbd5c3f27f5c356ee4038ba01d396eccbc","JE493862",,"2021-12-31T11:16:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2021-12-31T11:33:00.000","FOLLOWING TOO CLOSELY","FAILING TO REDUCE SPEED TO AVOID CRASH","5401","W","NORTH AVE","2532","Y",,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","11","6","12","41.909323858","-87.760974888","POINT (-87.760974888326 41.909323858178)"
"4563ea35c2d594bcc0d4bc8d35c36f5eb2e6d60322d43a679d66b947e4fe576a26b75480e357c5e8e573628a72b6389901347a97d966fb98f2f17c8a6c4a3ec7","JF101395",,"2021-12-31T11:05:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT ON GRADE","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2022-01-02T16:22:00.000","IMPROPER BACKING","IMPROPER BACKING","251","E","136TH PL","533",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","11","6","12","41.646929318","-87.615297092","POINT (-87.615297092356 41.646929318385)"
"89c0634c536ba5736b287ca4c3e41fb5c19b98081e423ac0045fb1d5c0c824cf7b3c12cf952e61d0cbff423c32c574fa519a4a12a4ef6729992ace3610d1ec05","JE493830",,"2021-12-31T11:02:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2021-12-31T11:02:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER LANE USAGE","1432","W","58TH ST","713",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","11","6","12","41.788727904","-87.660868246","POINT (-87.660868246251 41.788727904165)"
"ec5a8407e604576d40f94e9352d938e7c4b92e033f969453878f30a38da579d921a9ba56e45b9f6c91bac0d6dbccdac23970a4a159484bf1c41598ebf7ef70be","JE493849",,"2021-12-31T11:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","OTHER",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-31T11:25:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","8200","S","PULASKI RD","834",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","11","6","12","41.743966638","-87.721882456","POINT (-87.721882456283 41.743966637889)"
"c92f121c0e6a4e85435224b77cb760b185aaf41d14cf44c41e5de340bf04063e9db4e45e277431fbf695df7b73844836bd374ebb419e830b9c0099423fe8e58d","JE493807",,"2021-12-31T10:57:00.000","30","STOP SIGN/FLASHER","FUNCTIONING IMPROPERLY","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-31T11:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","859","W","MADISON ST","1232",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","10","6","12","41.881629338","-87.649635101","POINT (-87.649635101441 41.881629338278)"
"f09f5e9226bc4260b55fbf913bbefa9485e89e377b5160ed34a1e2f6d8f5df58fc8ea022fc62baa14ee9b9a18db5b4a2e22838687b2f4f715e8cef0fa529b25c","JE493838",,"2021-12-31T10:35:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2021-12-31T10:57:00.000","IMPROPER LANE USAGE","FAILING TO YIELD RIGHT-OF-WAY","215","W","ONTARIO ST","1831",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","10","6","12","41.893068791","-87.634775018","POINT (-87.634775017846 41.893068790687)"
"67a911c04f922342ca2a160de88405bb729bd1433afa0ada1497dc6e3013f1af3998e5dd36ce79064e493b8461d1119abb931dd35931746c18cc6c766dd663a7","JF100559",,"2021-12-31T10:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2022-01-01T13:26:00.000","DISREGARDING TRAFFIC SIGNALS","NOT APPLICABLE","7500","S","STATE ST","623",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","10","6","12","41.758092176","-87.624902228","POINT (-87.624902228247 41.758092176383)"
"e26f26a6b566af66da062d5319f8cac412ba2ac51073155805dcff5efce4c833d3c34b8838190f90692095d03603b8c99ae937ea9ca62d6280a413704a7da02e","JE493788",,"2021-12-31T10:30:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-31T10:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4400","S","MICHIGAN AVE","215",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","2","0","10","6","12","41.814643226","-87.623126734","POINT (-87.62312673403 41.814643225671)"
"ec4a5ff5040f9d9ee28bb366c9b82fcac1ae167b2a6fc170bb1165cd3c5c25d562e072911c1145a9645c867cc906c2bc04fd5ed2f3ce132dd1ef864c10d82039","JF100863",,"2021-12-31T10:15:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2022-01-01T21:39:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","1258","W","MONTROSE AVE","1913",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","10","6","12","41.961795833","-87.661883655","POINT (-87.661883655151 41.961795833181)"
"07119a29b64a3007eca90578a42d35248c69eff9e10a72b456b493acbbe3443e3a44c2f421f589d29111941f71dd9cdb4755c28ea866c410b57507e58513ca2f","JE494245",,"2021-12-31T10:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2021-12-31T18:47:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","2300","E","79TH ST","414",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","10","6","12","41.751811516","-87.568611867","POINT (-87.568611867381 41.751811516153)"
"68e850d0d251158e8cf29598a80053eec444560e54cc25564b8679f92c71e3372b7636909cf617169dc18c56bf6bc530e295feccf62c40829842e3e3f6ee95fc","JE494003",,"2021-12-31T10:00:00.000","15","NO CONTROLS","UNKNOWN","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2021-12-31T14:28:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4127","W","CORTLAND ST","2534",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","10","6","12","41.91518857","-87.729953085","POINT (-87.729953084945 41.915188570456)"
"887d8322b81a1c2fc97cf045054213d1aa6a576b5623b6328bcc5b6f3a4c96f55851a9fb1b9aa76be1a0dacd2b4ce66a7f29ba3ebe3c8bef8dd72e20842c4fb7","JE493963","N","2021-12-31T10:00:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2021-12-31T13:17:00.000","NOT APPLICABLE","NOT APPLICABLE","2737","W","BERWYN AVE","2011",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","10","6","12","41.977542234","-87.698026055","POINT (-87.698026054992 41.977542233992)"
"033d6ccb529acd5761d434d81f7bb18e8e9df85e61751b83db65eb6cd92b3cafeb9ccb7859fc0d87e033d54e39bbbac15a04514404760a1a66b75c161fdcc5a5","JE493768",,"2021-12-31T09:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2021-12-31T10:15:00.000","IMPROPER TURNING/NO SIGNAL","IMPROPER LANE USAGE","100","N","JEFFERSON ST","121",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","9","6","12","41.883233316","-87.642848063","POINT (-87.642848062968 41.883233316295)"
"74a74b138f3327c3b978b365f9c2649f9cb6d3520bdd906f383c7b6eebdc807a52f5f2e5e258d35c1d33870a1335d1311ccf912cffad72d4a30413a4fc41fbef","JF102023","Y","2021-12-31T09:30:00.000","25","NO CONTROLS","NO CONTROLS","UNKNOWN","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT ON GRADE","UNKNOWN","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-01-03T11:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3400","N","TROY ST","1733",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","6","12","41.942847174","-87.706659258","POINT (-87.706659258251 41.942847174119)"
"1bd0414458cb79e06a032fec9f428ab5aac00ae80ca64ff2dfaf8d17bd430bfd0ef870740cbb668c391d68c146199cc30397d8a6e2c004b4ff5d89c165291258","JE493994",,"2021-12-31T09:23:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2021-12-31T13:40:00.000","FAILING TO YIELD RIGHT-OF-WAY","DISREGARDING STOP SIGN","1744","W","99TH ST","2213",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","6","12","41.713999813","-87.667145904","POINT (-87.667145903829 41.713999813472)"
"69891d21a7e6d159d8e302374a3e65d05f65d44824ba8bd93cc83285f9a4b5c66564a52bfe71f1ddf6b4b5af26961da335d066a2214f1a401c50b23df4e33aee","JE493823",,"2021-12-31T09:20:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2021-12-31T11:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","7900","S","COTTAGE GROVE AVE","624",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","9","6","12","41.751194338","-87.605367326","POINT (-87.60536732633 41.751194338222)"
"19f0e43196a129b434c4649242367d0f8808b049eb6ee454bdec9faac43ea58f716f15ee9bc530ff0b7934452973f528b3b9a3a995f69f397aa946b6da338645","JE493746",,"2021-12-31T09:20:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT ON GRADE","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2021-12-31T10:03:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","2555","N","WESTERN AVE","1432",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","6","12","41.928475112","-87.687620975","POINT (-87.687620974514 41.928475112016)"
"181a4321bb2d6492518b87b2d483bef22d8d9f7795e4eaa7b5f82241f3e8923fe5daadcebc53f1f0e1de573e5e1b381d55d9c0279f2132a705ff514aeccbb97e","JE493742",,"2021-12-31T09:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","OTHER OBJECT","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,"Y",,"$501 - $1,500","2021-12-31T09:25:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","412","N","KEDZIE AVE","1123",,"Y",,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","6","12","41.888688539","-87.706496837","POINT (-87.706496836577 41.888688539216)"
"406d64a79914d610f67138a496f2cf1235d4ee507f83bc3a38ce3e243536ae68406cf1392d5a8dc91d94279c4fb9d0e647ad34e6414e2555d9cb17273413d49c","JE493726",,"2021-12-31T09:10:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","OTHER","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2021-12-31T09:20:00.000","ROAD ENGINEERING/SURFACE/MARKING DEFECTS","NOT APPLICABLE","2622","W","21ST ST","1023",,,,,,,"3","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","9","6","12","41.853919564","-87.691562972","POINT (-87.691562971884 41.853919563854)"
"4484187e6ec361804d1a3b565a35336f87d910d524b3a4b243222dfad41dfd89c7ebd610445a5b93a6b2d8ddf1a37da1d352eceb79e91b9b907208e1c29e297e","JE493734",,"2021-12-31T09:00:00.000","10","NO CONTROLS","UNKNOWN","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ALLEY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2021-12-31T09:11:00.000","NOT APPLICABLE","NOT APPLICABLE","5121","W","CULLOM AVE","1624",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","6","12","41.958685","-87.755748942","POINT (-87.75574894174 41.958684999543)"
"2b61a56f3d20e2d75fa3c246f06ff22e21063d146711061e7dfc84e3d6ffb03bac65605bdca89d6f8b91d231a6c63ea700acef0ca3877bd2da05fccb50d2260c","JE493716",,"2021-12-31T09:00:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2021-12-31T09:01:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","10107","S","OGLESBY AVE","431",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","6","12","41.711436956","-87.565620539","POINT (-87.56562053917 41.7114369559)"
"04762a2b67cdb3a50a9ef077606696cfae98ee59ed0d55f924d2230d991c583c714dc75565a79ef17361ac62d899989e020455f93d59275c310d17564c58f6e2","JE493938",,"2021-12-31T08:57:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2021-12-31T12:47:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","1900","W","WASHINGTON BLVD","1223",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","6","12","41.883291482","-87.674363585","POINT (-87.674363584528 41.88329148186)"
"270c709dfd1ff27e206d80d22cf12453d63c4980bd6133e5d6ade3469880b7804add274d709d01cb194d5260f94c97d91b88ad3fa51236aa6ead74f769728706","JE493790",,"2021-12-31T08:40:00.000","40","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","FIXED OBJECT","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2021-12-31T08:46:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","PHYSICAL CONDITION OF DRIVER","1200","N","LAKE SHORE DR","1824",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","6","12","41.904022359","-87.625160424","POINT (-87.625160424397 41.90402235915)"
